environment,task,response_regime,horizon,estimator,denominator_contract,clipping_contract,support_contract,independent_logged_datasets,minimum_policy_empirical_coverage,minimum_policy_coverage_ci_low,coverage_gate,rank_gate,pairwise_gate,sign_gate,false_improvement_probability,false_improvement_gate,median_ess,ess_gate,support_gate,finite_gate,approved_known_value_tuple,retrospective_ehr_ope_authorized,authorization_boundary
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,DR,paper_lstm_h16,none,masked,500,0.026,0.01525638392,False,False,False,False,0.0,True,79.92302854,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,FQE,crossfit_stronger,20,masked,500,0.0,4.33680869e-19,False,False,False,False,0.0,True,60.07491255,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,FQE,crossfit_stronger,none,masked,500,0.0,4.33680869e-19,False,False,False,False,0.0,True,60.04392099,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,FQE,exact_behavior,20,masked,500,0.0,4.33680869e-19,False,False,False,False,0.0,True,68.94087842,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,FQE,exact_behavior,none,masked,500,0.0,4.33680869e-19,False,False,False,False,0.0,True,68.94087842,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,FQE,misspecified_behavior,20,masked,500,0.0,4.33680869e-19,False,False,False,False,0.0,True,79.54444591,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,FQE,misspecified_behavior,none,masked,500,0.0,4.33680869e-19,False,False,False,False,0.0,True,79.54444591,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,FQE,paper_lstm_h16,20,masked,500,0.0,4.33680869e-19,False,False,False,False,0.0,True,79.92302854,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,FQE,paper_lstm_h16,none,masked,500,0.0,4.33680869e-19,False,False,False,False,0.0,True,79.92302854,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,IS,crossfit_stronger,20,masked,500,0.066,0.04737852636,False,False,True,True,0.0,True,60.07491255,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,IS,crossfit_stronger,none,masked,500,0.066,0.04737852636,False,False,True,False,0.0,True,60.04392099,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,IS,exact_behavior,20,masked,500,0.89,0.8595444296,False,False,False,False,0.0,True,68.94087842,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,IS,exact_behavior,none,masked,500,0.89,0.8595444296,False,False,False,False,0.0,True,68.94087842,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,IS,misspecified_behavior,20,masked,500,0.078,0.05758139348,False,False,False,False,0.0,True,79.54444591,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,IS,misspecified_behavior,none,masked,500,0.078,0.05758139348,False,False,False,False,0.0,True,79.54444591,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,IS,paper_lstm_h16,20,masked,500,0.07,0.05075974295,False,False,False,False,0.0,True,79.92302854,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,IS,paper_lstm_h16,none,masked,500,0.07,0.05075974295,False,False,False,False,0.0,True,79.92302854,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,PDIS,crossfit_stronger,20,masked,500,0.186,0.1543339918,False,True,True,True,0.0,True,60.07491255,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,PDIS,crossfit_stronger,none,masked,500,0.186,0.1543339918,False,True,True,False,0.0,True,60.04392099,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,PDIS,exact_behavior,20,masked,500,0.904,0.8750130376,True,False,True,False,0.0,True,68.94087842,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,PDIS,exact_behavior,none,masked,500,0.904,0.8750130376,True,False,True,False,0.0,True,68.94087842,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,PDIS,misspecified_behavior,20,masked,500,0.098,0.07492391886,False,False,False,False,0.0,True,79.54444591,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,PDIS,misspecified_behavior,none,masked,500,0.098,0.07492391886,False,False,False,False,0.0,True,79.54444591,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,PDIS,paper_lstm_h16,20,masked,500,0.022,0.01232800827,False,False,False,False,0.0,True,79.92302854,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,PDIS,paper_lstm_h16,none,masked,500,0.022,0.01232800827,False,False,False,False,0.0,True,79.92302854,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,WDR,crossfit_stronger,20,masked,500,0.908,0.8794612619,True,True,True,False,0.0,True,60.07491255,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,WDR,crossfit_stronger,none,masked,500,0.908,0.8794612619,True,True,True,False,0.0,True,60.04392099,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,WDR,exact_behavior,20,masked,500,0.836,0.8010053635,False,True,True,False,0.0,True,68.94087842,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,WDR,exact_behavior,none,masked,500,0.836,0.8010053635,False,True,True,False,0.0,True,68.94087842,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,WDR,misspecified_behavior,20,masked,500,0.498,0.4543568606,False,False,False,False,0.0,True,79.54444591,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,WDR,misspecified_behavior,none,masked,500,0.498,0.4543568606,False,False,False,False,0.0,True,79.54444591,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,WDR,paper_lstm_h16,20,masked,500,0.384,0.3424076746,False,False,False,False,0.0,True,79.92302854,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,WDR,paper_lstm_h16,none,masked,500,0.384,0.3424076746,False,False,False,False,0.0,True,79.92302854,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,WIS,crossfit_stronger,20,masked,500,0.93,0.9042028101,True,True,True,False,0.0,True,60.07491255,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,WIS,crossfit_stronger,none,masked,500,0.93,0.9042028101,True,True,True,False,0.0,True,60.04392099,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,WIS,exact_behavior,20,masked,500,0.918,0.8906451408,True,True,True,False,0.0,True,68.94087842,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
aki_rrt_adaptive_composite_v1,aki_rrt,adaptive_composite,2,WIS,exact_behavior,none,masked,500,0.918,0.8906451408,True,True,True,False,0.0,True,68.94087842,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
